"","Nest_ID","Year_located","Project_ID","Transect_ID2","Trt_cat","Initiation_date","Trees_2550","Trees_50","pPIPO","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu","n_burn","n_harvest","n_tx","Tm_since_h","Tm_since_b","Tm_since_tx","Time_groups","Month","Init_day","ClimateYear","Tmax","Tmax_l1","Tmax_l2","Tmax_l3","Tmax_l4","Tmax_l5","Tmax_l6","Tmax_l7","Tmax_l8","Tmax_l9","Tmax_l10","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","PPT_l6","PPT_l7","PPT_l8","PPT_l9","PPT_l10","Tmax_activeinsects","PPT_activeinsects","Tmax_dormantinsects","PPT_dormantinsects"
"108","EMMAOR_NPAWT1-04A_2015",2015,"EMMAOR","EMMAOR_PAWT1","U","2015-06-10",25,37.5,1,2.03918,123.2870026,771.098999,14.6253996,48.5186005,40.0704002,44.1478004,34.7902985,44.1478004,120,47,73,124.6470032,7.6855402,1.73155,0,0,0,0,0,"oot","oot","oot","oot","05",161,2015,16.1,11.7,11.5,7.7,5.4,2.8,4.6,15.9,22.5,26,29.8,72,18,34,63,21,118,61,27,15,14,15,29.8,119,11.5,394
"109","EMMAOR_NPAWT1-05A_2015",2015,"EMMAOR","EMMAOR_PAWT1","U","2015-06-01",83.3333333333333,0,0.833333333333333,0.518067,18.2812996,585.5549927,22.1138992,20.0939007,53.1828003,46.1132011,46.1132011,10.8535995,146,27,119,14.5500002,5.72015,0,0,6.25458,0,0,0,"oot","oot","oot","oot","05",152,2015,16.2,11.8,11.6,7.8,5.4,2.8,4.7,16,22.6,26.2,29.9,71,18,33,61,20,114,59,26,15,14,15,29.9,118,11.6,381
"110","EMMAOR_NPAWT1-05A_2019",2019,"EMMAOR","EMMAOR_PAWT1","H","2019-05-25",66.6666666666667,10,1,0.958064,16.4955997,402.7120056,57.0071983,9.6802597,62.7457008,60.5456009,60.5456009,7.1575198,46,15,31,5.03441,63.1856995,0,0,31.7630997,0,4,4,"0","oot","0","0-5","05",145,2019,15.7,10.6,6.6,0.1,3.6,0.7,6.3,13,21.4,27.3,29.1,69,46,35,99,45,48,29,30,3,4,4,29.1,114,11,218
"111","EMMAOR_NPAWT1-08A_2015",2015,"EMMAOR","EMMAOR_PAWT1","H","2015-06-01",16.6666666666667,65,0.928571428571429,1.04128,40.7341995,617.4089966,13.6162004,29.1874008,54.4147987,52.2733994,52.2733994,19.5365009,113,27,86,34.9557991,27.9554005,1.53102,0,0,0,1,1,"8","oot","8","6-10","05",152,2015,16,11.5,11.5,7.7,5.3,2.7,4.5,15.7,22.4,26,29.8,72,18,34,66,22,122,63,27,15,14,15,29.8,119,11.3,407
"112","EMMAOR_NPAWT1-09A_2019",2019,"EMMAOR","EMMAOR_PAWT1","H","2019-05-17",58.3333333333333,7.5,0.9,0.562075,12.2479,455.9660034,54.8325996,9.70959,71.6339035,70.7246017,70.7246017,6.1894999,71,18,53,5.4827299,62.7750015,0,0,38.3390999,0,4,4,"0","oot","0","0-5","05",137,2019,15.6,10.4,6.5,0.1,3.6,0.7,6.1,12.8,21.3,27.2,29.1,70,47,36,106,48,51,31,31,3,3,4,29.1,114,10.9,230
"113","EMMAOR_NPRONGC1-01A_2019",2019,"EMMAOR","143","B","2019-05-20",16.6666666666667,12.5,1,0.514737,1.9236799,165.4450073,45.5554008,9.5629196,56.1748009,54.4147987,54.4147987,1.4373699,80,23,57,5.41575,0,95.5087967,0,0,3,0,3,"oot","7","7","6-10","05",140,2019,15.9,10.9,6.7,0.2,3.8,0.9,6.8,13.5,21.7,27.4,29.2,69,44,34,97,45,47,28,29,2,4,4,29.2,111,11.4,216
"114","EMMAOR_NPRONGC2-01A_2015",2015,"EMMAOR","EMMAOR_PRONGC2","HB","2015-05-27",91.6666666666667,2.5,1,1.27653,9.7970505,258.355011,28.7031002,20.3871994,47.9319,42.2117996,42.2117996,5.7494898,101,52,49,16.0706005,19.6539001,77.4834976,0,32.6797981,1,2,3,"8","3","3","0-5","05",147,2015,15.9,11.6,11.5,7.6,5.4,2.7,4.6,15.9,22.4,25.8,29.6,73,20,38,69,25,133,68,29,14,15,16,29.6,124,11.4,440
"115","EMMAOR_NPRONGC2-08A_2019",2019,"EMMAOR","EMMAOR_PRONGC2","HB","2019-06-01",75,10,0.769230769230769,1.88308,36.634201,429.5859985,26.3316994,23.9365997,45.9958992,41.1557999,41.1557999,16.5151005,93,54,39,38.9754982,6.42417,65.7923965,0,42.8972015,2,1,3,"14","10","10","6-10","05",152,2019,15.4,10.3,6.4,0,3.5,0.5,6.1,12.8,21.1,26.9,28.7,71,53,40,117,57,59,35,35,2,4,4,28.7,118,10.7,266
"116","EMMAOR_NRATT1-01A_2014",2014,"EMMAOR","EMMAOR_RATT1","H","2014-06-06",91.6666666666667,25,0.761904761904762,2.1129501,23.5692997,318.6640015,19.9400997,30.3020992,51.1879997,40.7158012,40.7158012,13.875,81,37,44,25.9573002,11.323,0,0,1.92889,0,1,1,"9","oot","9","6-10","05",157,2014,16.6,10.8,8.1,3.1,5,0,5.7,11.5,19.2,27.6,29.6,25,56,76,107,54,27,37,22,81,12,1,29.6,194,10.1,198
"117","EMMAOR_NRATT1-03A_2017",2017,"EMMAOR","EMMAOR_RATT1","U","2017-05-30",75,37.5,0.0833333333333333,3.6900001,49.4729004,352.2399902,13.7931995,39.6890984,43.1212006,33.4408989,33.4408989,23.6140003,70,37,33,74.7591019,2.4640701,0,0,0,0,0,0,"oot","oot","oot","oot","05",150,2017,16.2,8.1,7.5,2.4,-2,-1.9,7.3,11.7,20.4,27.4,25.9,19,62,75,72,128,105,65,76,12,3,10,27.4,159,13.7,364
"118","EMMAOR_NRATT1-07A_2016",2016,"EMMAOR","EMMAOR_RATT1","U","2016-05-27",108.333333333333,2.5,0.357142857142857,3.2423699,30.0426006,287.5,13.2985001,40.1584015,46.0251999,40.9798012,40.9798012,16.7497997,79,41,38,49.5295982,5.33881,0,0,1.235,0,0,0,"oot","oot","oot","oot","05",148,2016,16.2,14.1,7.4,6.3,0.8,-0.1,3.5,17.5,21.6,27.9,26.1,33,25,58,25,75,147,50,29,20,2,30,27.9,155,11.4,357
"119","EMMAOR_NRATT1-10A_2016",2016,"EMMAOR","EMMAOR_RATT1","U","2016-05-27",108.333333333333,27.5,0.0416666666666667,5.046,129.8370056,497.2980042,14.4579,49.3400002,39.8944016,45.6731987,23.7019997,45.6731987,77,47,30,182.6230011,0.616016,0,0,0.71299,0,0,0,"oot","oot","oot","oot","05",148,2016,16.1,14,7.3,6.1,0.6,-0.3,3.4,17.4,21.5,27.9,26.1,33,25,57,25,73,144,50,29,20,2,30,27.9,155,11.3,352
"120","EMMAOR_NRATT1-10A_2017",2017,"EMMAOR","EMMAOR_RATT1","U","2017-05-26",75,25,0.0526315789473684,4.2670598,108.8639984,495.1029968,13.9039001,47.2865982,41.4197998,40.8917999,28.9234009,40.8917999,79,45,34,136.7059937,0.146671,0,0,0.21326,0,0,0,"oot","oot","oot","oot","05",146,2017,16.5,8.5,7.7,2.6,-1.8,-1.6,7.6,12,20.6,27.7,26.2,19,59,71,66,118,97,60,72,12,3,9,27.7,152,14,337
"121","EMMAOR_NRATT2-10A_2017",2017,"EMMAOR","EMMAOR_RATT2","U","2017-05-27",41.6666666666667,27.5,0.6875,9.3690004,162.7429962,404.6029968,19.7719994,61.0736008,28.2780991,56.8787994,5.72015,56.8787994,88,68,20,297.8819885,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",147,2017,16.9,8.9,8,2.8,-1.7,-1.4,7.9,12.3,20.9,28,26.5,18,54,65,58,105,85,55,67,11,3,9,28,144,14.4,302
"122","EMMAOR_NRATT2-10A_2019",2019,"EMMAOR","EMMAOR_RATT2","U","2019-05-30",75,5,0.545454545454545,10.6306,152.7389984,365.6199951,20.0345993,58.9029007,27.6620998,54.0920982,7.06952,54.0920982,79,62,17,289.6600037,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",150,2019,15.5,10.6,6,-0.3,2.9,0.2,5.9,13.2,21.8,27.5,29.3,65,53,44,96,47,51,37,36,3,2,4,29.3,113,11,236
"123","EMMAOR_NSAGEC1-08A_2019",2019,"EMMAOR","EMMAOR_SAGEC1","H","2019-06-06",41.6666666666667,12.5,0.833333333333333,1.038,38.1124001,597.6389771,17.2492008,25.3740005,42.4757996,24.3766003,24.3766003,17.6884995,117,42,75,19.4850006,41.7131004,0,0,41.1400986,0,3,3,"2","oot","2","0-5","05",157,2019,16.8,11.8,7.1,0.5,4.1,1,7.1,14.2,22.8,28.5,30.4,60,47,36,83,43,46,30,30,2,3,3,30.4,101,12.2,202
"124","EMMAOR_NSAGEC1-09A_2015",2015,"EMMAOR","EMMAOR_SAGEC1","U","2015-05-29",50,17.5,0.769230769230769,3.3699999,100.7639999,537.5889893,15.4568996,39.5424004,48.0199013,43.2092018,43.2092018,36.0223007,81,45,36,57.6329994,21.7071991,0,0,21.4214993,0,0,0,"oot","oot","oot","oot","05",149,2015,16.9,12.7,12.2,8.3,5.7,3.2,5.3,17.1,23.5,27.2,31.1,60,18,31,54,18,112,54,29,14,10,14,31.1,105,12.6,369
"125","EMMAOR_NSAGEC1-09A_2019",2019,"EMMAOR","EMMAOR_SAGEC1","U","2019-05-18",16.6666666666667,7.5,0,4.6893101,108.064003,469.5180054,13.7470999,44.3237991,44.7639008,39.4543991,20.6219006,39.4543991,90,61,29,95.8572006,22.6753006,0,0,22.6979008,0,0,0,"oot","oot","oot","oot","05",138,2019,16.5,11.5,6.9,0.3,4,0.9,6.9,14,22.5,28.2,30.2,61,49,38,85,45,47,31,31,2,3,3,30.2,104,11.9,208
"126","EMMAOR_NSAGEC1-10A_2015",2015,"EMMAOR","EMMAOR_SAGEC1","H","2015-05-28",0,35,1,2.4696,47.9818001,429.2900085,31.4356995,20.1231995,43.9718018,35.3182983,35.3182983,17.7178001,58,33,25,13.5450001,37.0489998,0,0,19.8682003,0,1,1,"4","oot","4","0-5","05",148,2015,17.2,12.9,12.4,8.4,5.8,3.3,5.5,17.3,23.8,27.5,31.3,59,18,30,53,18,111,53,28,14,10,14,31.3,103,12.8,362
"127","EMMAOR_NSAGEC1-10A_2019",2019,"EMMAOR","EMMAOR_SAGEC1","U","2019-05-20",91.6666666666667,10,0.666666666666667,3.9445701,117.0510025,535.4810181,15.6667004,44.9985008,40.6571007,41.4197998,26.7819996,41.4197998,89,54,35,72.7930984,28.8353996,0,0,28.6532993,0,0,0,"oot","oot","oot","oot","05",140,2019,16.7,11.6,7,0.4,4,1,7,14.1,22.6,28.4,30.3,61,48,37,84,44,47,30,31,2,3,3,30.3,104,12,204
"128","EMMAOR_NSAGEC1-10B_2015",2015,"EMMAOR","EMMAOR_SAGEC1","H","2015-05-25",75,15,0.0666666666666667,4.4767699,116.9469986,501.230011,15.6639996,45.2332001,33.9981995,41.5078011,24.1420002,41.5078011,91,60,31,98.1119003,28.4540997,0,0,28.3349991,0,1,1,"3","oot","3","0-5","05",145,2015,17.1,12.8,12.3,8.3,5.8,3.2,5.4,17.2,23.7,27.3,31.2,60,18,31,53,18,111,54,29,14,10,14,31.2,105,12.7,365
"129","EMMAOR_NUPCA1-04A_2016",2016,"EMMAOR","EMMAOR_UPCA1","U","2016-05-27",58.3333333333333,12.5,0.846153846153846,5.2827301,151.5279999,526.1530151,22.8894005,56.8202019,23.4085999,52.948101,9.82693,52.948101,123,90,33,187.227005,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2016,17,15,8.1,6.6,1.1,0.3,4.2,18.2,22.2,28.6,26.8,31,21,45,21,57,120,38,25,19,2,29,28.6,143,12.4,289
"130","EMMAOR_NUPCA1-04A_2017",2017,"EMMAOR","EMMAOR_UPCA1","U","2017-05-23",33.3333333333333,22.5,0.230769230769231,5.5574999,156.6490021,521.4110107,25.1679993,57.9641991,22.8806,54.3853989,9.5042496,54.3853989,110,78,32,186.4329987,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",143,2017,17.3,9.5,8.6,3.1,-1.5,-1.2,8.4,12.8,21.3,28.3,26.9,19,48,59,55,96,83,44,59,11,3,9,28.3,131,14.9,272
"131","EMMAOR_NUPCA1-05A_2017",2017,"EMMAOR","EMMAOR_UPCA1","U","2017-05-22",0,10,0.666666666666667,3.4102199,124,594.6530151,17.3805008,51.1293983,25.843399,45.4091988,12.1737003,45.4091988,140,94,46,124.6539993,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",142,2017,17.4,9.5,8.6,3.2,-1.5,-1.1,8.4,12.8,21.3,28.4,27,19,48,59,54,95,82,44,59,11,3,9,28.4,130,15,270
"132","EMMAOR_NUPCA1-08A_2017",2017,"EMMAOR","EMMAOR_UPCA1","U","2017-05-22",41.6666666666667,20,1,8.0955,140.6609955,404.6629944,15.5065002,52.7720985,27.9846992,49.1640015,11.5283003,49.1640015,113,93,20,200.4530029,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",142,2017,17.8,10,9,3.4,-1.3,-0.9,8.7,13.2,21.7,28.8,27.4,19,45,56,51,89,78,41,56,11,3,9,28.8,126,15.4,255
"133","EMMAOR_NUPCB1-04A_2017",2017,"EMMAOR","EMMAOR_UPCB1","U","2017-05-24",25,25,1,1.0701801,25.5223007,478.0020142,14.8276997,19.1844997,36.9609985,26.8994007,26.8994007,12.467,115,60,55,28.2154999,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",144,2017,17.1,9.2,8.3,2.9,-1.6,-1.3,8.1,12.5,21,28.1,26.6,19,52,63,61,104,90,48,62,11,3,10,28.1,136,14.7,298
"134","EMMAOR_NUPCB1-07A_2017",2017,"EMMAOR","EMMAOR_UPCB1","U","2017-06-01",58.3333333333333,12.5,0,1.77545,43.2905998,483.5580139,15.7058001,25.4619999,40.0997009,29.8034992,29.8034992,18.8617992,73,29,44,43.4864998,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",152,2017,16.8,9,8.1,2.8,-1.7,-1.4,7.9,12.2,20.8,27.9,26.4,19,53,63,61,107,92,49,63,12,3,10,27.9,138,14.4,301
"135","EMMAOR_NUPCB1-07A_2019",2019,"EMMAOR","EMMAOR_UPCB1","U","2019-05-30",58.3333333333333,12.5,0,1.77545,43.2905998,483.5580139,15.7058001,25.4619999,40.0997009,29.8034992,29.8034992,18.8617992,73,29,44,43.4864998,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",150,2019,15.6,10.7,6.1,-0.3,2.9,0.2,5.9,13.1,21.7,27.4,29.2,65,50,39,107,47,55,35,34,3,2,4,29.2,106,11.1,241
"136","EMMAOR_NWOLFC1-01A_2017",2017,"EMMAOR","EMMAOR_WOLFC1","U","2017-05-25",91.6666666666667,5,0.538461538461538,0.973448,28.5303993,532.0579834,10.3900995,27.6033993,35.0542984,15.4590998,13.875,15.4590998,155,68,87,42.4832001,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",145,2017,16.3,8.8,8.2,3,-1.3,-1.6,7.8,11.7,20.2,27.2,25.6,23,70,85,88,147,126,71,88,12,3,11,27.2,174,14.2,429
"137","EMMAOR_NWOLFC1-01A_2019",2019,"EMMAOR","EMMAOR_WOLFC1","U","2019-05-22",41.6666666666667,5,0.125,0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",142,2019,15.3,10.4,6.4,0,3.2,0.3,5.9,12.8,21.2,26.9,28.6,79,66,50,163,76,77,48,44,3,3,3,28.6,127,10.9,352
"138","EMMAOR_NWOLFC1-03A_2015",2015,"EMMAOR","EMMAOR_WOLFC1","U","2015-05-28",33.3333333333333,17.5,0.181818181818182,0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2015,16.1,12,11.6,7.7,4.9,2.6,4.6,16.2,22.7,26.2,29.9,77,25,47,91,35,171,80,34,17,12,11,29.9,121,11.8,563
"139","EMMAOR_NWOLFC1-03A_2016",2016,"EMMAOR","EMMAOR_WOLFC1","U","2016-05-28",33.3333333333333,22.5,0.714285714285714,0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",149,2016,16.3,14.4,7.6,6.6,1.4,0.3,4,17.5,21.5,27.8,26.1,36,26,65,36,96,178,54,31,21,2,28,27.8,169,11.8,436
"140","EMMAOR_NWOLFC1-03A_2019",2019,"EMMAOR","EMMAOR_WOLFC1","U","2019-05-28",50,0,0.571428571428571,0.80234,30.4080009,607.4459839,9.2994604,24.5820007,31.3582001,25.2567005,25.2567005,15.1070995,158,64,94,39.1517982,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2019,15.5,10.7,6.6,0.1,3.3,0.4,6.1,13.1,21.4,27.2,28.9,76,64,49,156,72,74,46,42,3,2,3,28.9,122,11.1,339
"141","EMMAOR_NWOLFC1-07A_2015",2015,"EMMAOR","EMMAOR_WOLFC1","U","2015-05-25",0,5,0,0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",145,2015,15.8,11.7,11.4,7.5,4.7,2.5,4.4,15.9,22.4,25.9,29.5,81,27,49,96,38,182,86,37,18,12,11,29.5,128,11.5,600
"142","EMMAOR_NWOLFC1-07A_2017",2017,"EMMAOR","EMMAOR_WOLFC1","U","2017-05-18",0,5,0,0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",138,2017,16.3,8.8,8.2,2.9,-1.4,-1.6,7.8,11.8,20.3,27.2,25.7,24,70,86,88,148,126,71,88,12,3,11,27.2,174,14.3,428
"143","EMMAOR_NWOLFC1-08A_2019",2019,"EMMAOR","EMMAOR_WOLFC1","U","2019-05-17",75,25,0.263157894736842,0.567108,7.7663298,356.2950134,23.5477009,15.3416996,44.7345009,29.3048,29.3048,5.72015,131,48,83,6.8281598,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",137,2019,15.1,10.3,6.3,-0.1,3.1,0.2,5.8,12.7,21,26.7,28.5,81,68,51,168,78,80,49,45,3,2,3,28.5,129,10.7,363
"144","EMMAOR_NWOLFC2-01A_2017",2017,"EMMAOR","EMMAOR_WOLFC2","U","2017-05-23",66.6666666666667,2.5,0.444444444444444,1.5189199,69.3992004,668.5040283,15.8332996,32.1795006,33.2061996,26.9580994,9.6215897,26.9580994,128,63,65,43.8353004,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",143,2017,15.9,8.5,7.9,2.8,-1.6,-1.7,7.6,11.5,20,26.9,25.3,25,74,90,93,158,133,74,92,13,3,11,26.9,181,13.9,450
"145","EMMAOR_NWOLFC2-02A_2015",2015,"EMMAOR","EMMAOR_WOLFC2","U","2015-05-28",8.33333333333333,27.5,0.5,2.0536399,85.2910004,636.6450195,15.9289999,36.8143005,32.5315018,31.9741993,7.4215298,31.9741993,125,70,55,50.0219994,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2015,15.8,11.7,11.4,7.5,4.7,2.5,4.4,16,22.5,26,29.5,82,27,49,96,39,182,85,37,19,12,11,29.5,128,11.5,600
"146","EMMAOR_NWOLFC2-03A_2016",2016,"EMMAOR","EMMAOR_WOLFC2","U","2016-05-30",66.6666666666667,15,0.133333333333333,1.0666699,22.0643997,443.6820068,14.2631998,28.1608009,37.283699,13.2589998,9.70959,13.2589998,147,66,81,16.0261993,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",151,2016,16.5,14.7,7.6,6.6,1.4,0.3,4.1,17.8,21.8,28,26.3,36,26,65,36,94,175,54,32,21,2,27,28,169,12.1,431
"147","EMMAOR_NWOLFC2-08A_2017",2017,"EMMAOR","EMMAOR_WOLFC2","U","2017-05-21",25,12.5,0,0.738659,3.4549,191.7619934,17.6772003,19.7418995,45.9371986,41.6837997,41.6837997,2.4347301,122,40,82,10.5255003,3.75477,0,0,0,0,0,0,"oot","oot","oot","oot","05",141,2017,16.5,9.1,8.3,3,-1.4,-1.5,8,12.1,20.6,27.5,26,24,69,85,86,143,122,67,84,12,3,11,27.5,169,14.5,412
"148","EMMAOR_NWOLFC2-09A_2015",2015,"EMMAOR","EMMAOR_WOLFC2","U","2015-06-01",25,25,0.285714285714286,0.816164,3.52931,182.3249969,17.8619995,19.4192009,45.6146011,38.1049995,38.1049995,2.4934001,111,38,73,10.8727999,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",152,2015,16.2,12.2,11.6,7.7,4.8,2.7,4.7,16.4,22.8,26.4,30,77,25,47,90,35,168,77,35,18,12,11,30,122,12,556
"149","EMMAOR_NWOLFC2-09A_2016",2016,"EMMAOR","EMMAOR_WOLFC2","U","2016-05-27",75,22.5,0,0.772405,3.57743,190.5659943,17.3519993,19.8885002,46.142601,37.4889984,37.4889984,2.6107399,117,38,79,11.3031998,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2016,16.5,14.6,7.6,6.6,1.3,0.3,4.1,17.7,21.7,28,26.2,36,26,65,36,92,173,53,32,21,2,27,28,168,12,426
"150","EMMAOR_NWOLFTA3-09A_2017",2017,"EMMAOR","EMMAOR_WOLFTA3","U","2017-06-02",108.333333333333,27.5,0.375,5.7327299,108.3219986,423.0280151,57.8713989,61.6603012,6.8641801,45.7025986,0.909358,45.7025986,78,45,33,164.576004,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",153,2017,16.1,8.4,8,2.8,-1.3,-1.6,7.6,11.2,19.9,26.9,25.4,21,63,74,78,130,115,69,84,12,3,12,26.9,172,13.9,396
"151","EMMAOR_NWOLFTB1-06A_2015",2015,"EMMAOR","EMMAOR_WOLFTB1","H","2015-06-01",16.6666666666667,12.5,0.571428571428571,12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0,0,1,1,"6","oot","6","6-10","05",152,2015,15.2,11,11.3,7.5,4.9,2.4,4.1,15.2,21.8,25.2,28.8,86,28,52,105,42,201,99,40,17,13,12,28.8,135,10.7,656
"152","EMMAOR_NWOLFTB1-06A_2016",2016,"EMMAOR","EMMAOR_WOLFTB1","H","2016-05-26",25,5,0.4,18.2208996,198.2769928,314.3540039,31.7625008,65.3271027,29.6567993,64.9750977,13.0537004,64.9750977,45,34,11,400.7680054,8.7415705,0,0,0,0,1,1,"7","oot","7","6-10","05",147,2016,15.5,13.6,7.2,6.6,1.3,0.2,3.6,16.6,20.7,27,25.3,39,27,70,41,113,205,62,35,22,2,30,27,184,11.3,494
"153","EMMAOR_NWOLFTB3-08A_2015",2015,"EMMAOR","EMMAOR_WOLFTB3","H","2015-06-13",41.6666666666667,10,0,7.5262499,156.3150024,444.6270142,22.5116997,58.8736,33.3529015,54.7374992,16.0457993,54.7374992,79,55,24,143.2180023,6.8348498,0,0,0,0,1,1,"5","oot","5","0-5","05",164,2015,14.6,10.4,11.1,7.5,4.7,2.2,3.7,14.6,21.2,24.7,28.2,93,31,56,115,46,218,107,44,18,13,12,28.2,144,10.2,716
"154","EMMAOR_NWOLFTB4-10A_2015",2015,"EMMAOR","EMMAOR_WOLFTB4","U","2015-05-28",25,0,0.5,3.91364,64.3108978,392.8420105,17.4633007,42.0945015,31.8568001,27.7206993,16.7203999,27.7206993,99,66,33,115.5289993,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2015,15.9,11.7,11.6,7.6,4.9,2.5,4.4,15.9,22.5,25.9,29.6,79,25,47,93,36,176,84,36,17,12,12,29.6,125,11.5,580
"155","EMPAID_N1WS05A_2013",2013,"EMPAID","EMPAID_1WS","B","2013-06-27",116.666666666667,15,0.4,1.1316,6.5967202,219.7619934,10.7425003,27.6620998,51.9506989,34.7608986,34.7608986,5.77882,103,28,75,19.5065994,15.4590998,39.803299,0,0,1,0,1,"oot","0","0","0-5","05",178,2013,19.4,12.5,9,3.7,-1,0.8,7.1,14.3,25.9,31.5,31.8,41,48,34,35,67,118,83,74,5,2,10,31.8,175,14.9,568
"156","EMPAID_N1WS06A_2019",2019,"EMPAID","EMPAID_1WS","HB","2019-05-31",8.33333333333333,40,0.647058823529412,4.2550001,118.8389969,518.9349976,11.4338999,49.9267006,29.1874008,43.9132004,9.7389297,43.9132004,119,83,36,171.654007,30.2434998,89.1809998,0,0,3,2,5,"7","0","0","0-5","05",151,2019,18.6,12.7,7.8,0.4,2.7,0.9,6.2,14.4,23.3,29.1,31.2,94,106,49,179,77,78,58,53,3,9,2,31.2,176,13.3,436
"157","EMPAID_N1WS07A_2013",2013,"EMPAID","EMPAID_1WS","U","2013-05-26",8.33333333333333,7.5,0.8,1.08885,4.3309798,172.5559998,13.3768997,21.6485996,41.1851006,11.9682999,11.9682999,2.75741,109,48,61,11.2777996,3.9307699,9.7590504,0,0,0,0,0,"oot","oot","oot","oot","05",146,2013,19.8,12.9,9.1,3.7,-0.9,0.9,7.4,14.6,26.3,31.8,32.2,40,47,33,34,67,116,81,74,5,2,9,32.2,173,15.2,559
"158","EMPAID_N1WS07A_2014",2014,"EMPAID","EMPAID_1WS","U","2014-05-25",0,10,0.666666666666667,1.04914,4.4658098,180.4609985,11.0317001,23.9365997,43.7957993,17.2485008,17.2485008,2.75741,115,45,70,13.1865997,8.1255503,20.5876007,0,0,0,0,0,"oot","oot","oot","oot","05",145,2014,19.6,13.6,8.5,3,3,-0.2,7.1,14.7,22.5,31,32.4,28,60,132,100,59,37,56,9,112,14,3,32.4,223,12.8,274
"159","EMPAID_N1WS07A_2017",2017,"EMPAID","EMPAID_1WS","HB","2017-06-22",16.6666666666667,27.5,0.923076923076923,3.37622,55.887001,394.375,7.0488901,40.7158012,34.4676018,25.9606991,9.8562603,25.9606991,98,61,37,103.5680008,20.7978992,73.6829987,0,0,3,1,4,"5","1","1","0-5","05",173,2017,19.1,11.3,8.3,3.3,-1.6,-2,9.2,13.7,22.1,29.1,27.8,44,84,143,146,111,109,51,88,26,4,26,29.1,211,17.1,418
"160","EMPAID_N1WS07A_2018",2018,"EMPAID","EMPAID_1WS","B","2018-05-28",0,5,0,1.94438,29.2621002,374.82901,5.6606798,30.4195004,35.6702995,15.8697996,8.3308897,15.8697996,111,63,48,46.2621002,11.5869999,56.9245987,0,0,1,0,1,"oot","2","2","0-5","05",148,2018,21.1,13.6,7.3,1.9,3.5,1.3,6.5,13.8,23,31.3,32.7,71,63,75,60,98,53,93,51,35,6,3,32.7,181,11.7,614
"161","EMPAID_N1WS07A_2019",2019,"EMPAID","EMPAID_1WS","HB","2019-05-27",33.3333333333333,30,0.875,3.5174999,65.2848969,419.0469971,7.3331299,41.2731018,33.6169014,29.1874008,9.82693,29.1874008,102,66,36,110.6539993,23.5259991,74.660202,0,0,4,1,5,"7","0","0","0-5","05",147,2019,18.6,12.7,7.8,0.4,2.7,0.9,6.2,14.4,23.2,29,31.2,95,107,49,181,78,79,59,53,3,9,2,31.2,176,13.3,442
